property_id,lat,lng,addr_street,suburb,lga,closest_train_station_id,distance_to_closest_train_station,travel_min_to_MC,direct_journey_flag
45988,-37.71632004,145.1352692,24A Adam Crescent,MONTMORENCY,PORT PHILLIP ,19987,1.15,52,1
96710,-38.002041,145.281152,29 Nettle Drive,HALLAM,GLEN EIRA ,19885,2.01,50,1
89810,-37.971576999999996,145.059154,10 Eden St,CHELTENHAM,YARRA RANGES ,19866,0.68,40,1
86758,-37.89780045,144.9920349,43 North Road,BRIGHTON,HUME ,19953,1.07,no direct trip is available,0
2163,-37.78958893,144.8800659,32 Madden Street,MAIDSTONE,BAW BAW ,20023,1.44,15,1
72992,-37.840039,145.288977,15 Hilda Avenue,BORONIA,TOWONG ,19870,1.84,41,1
6269,-37.79489136,144.8302765,17 Hampshire Road,SUNSHINE,KNOX ,20021,0.74,20,1
72062,-37.848545,145.258608,15 Imperial Avenue,BAYSWATER,INDIGO ,19870,1.13,41,1
33543,-37.6970334,145.0184322,10 Romsey Street,RESERVOIR,EAST GIPPSLAND ,20008,0.63,44,1
83643,-37.8502121,144.9979248,2 Murray Street,PRAHRAN,BOROONDARA ,19958,0.71,no direct trip is available,0
23317,-37.64693451,144.8972778,"1 LOCKERBIE COURT,",GREENVALE,HORSHAM ,44817,2.98,35,1
37251,-37.636448,145.025868,3 Prada Drive,EPPING,FRANKSTON ,20005,1.81,51,1
81573,-37.971822,145.220897,9 INGRID STREET,DANDENONG,CARDINIA ,19888,2.25,46,1
46274,-37.726575,145.132438,89 Buena Vista Drive,MONTMORENCY,PORT PHILLIP ,19986,1.58,48,1
24224,-37.699706,144.975287,25 Lowson Street,FAWKNER,MONASH ,19961,1.45,30,1
79259,-37.936586,145.173188,6 Phillip Avenue,SPRINGVALE,GREATER BENDIGO ,19913,2.25,36,1
57805,-37.819631,145.145028,20 Downing Street,BLACKBURN,GREATER GEELONG ,19897,0.4,27,1
44681,-37.697709,145.106987,23 Manatunga Circuit,GREENSBOROUGH,GLEN EIRA ,19985,0.7,46,1
66945,-37.748614,145.33711,110 Victoria Road,LILYDALE,FRANKSTON ,19876,1.21,51,1
43417,-37.710380549999996,145.0788574,1/41 Grace Street,WATSONIA,MANNINGHAM ,19984,0.44,42,1
94080,-38.074629,145.12598,1/27 Stanley,CARRUM,QUEENSCLIFFE ,19858,0.31,58,1
1001,-37.805331,144.895467,40 Pilgrim Street,SEDDON,EAST GIPPSLAND ,19997,0.41,no direct trip is available,0
26815,-37.59168625,144.9254456,4 London Court,CRAIGIEBURN,YARRA RANGES ,40221,1.94,41,1
86336,-37.918203,144.996716,2/66 Well Street,BRIGHTON,HUME ,19951,0.34,no direct trip is available,0
75768,-37.905278,145.087663,15 Hatter Street,OAKLEIGH,WANGARATTA ,19917,0.55,26,1
71917,-37.84628,145.259014,1/13 Ash Grove,BAYSWATER,INDIGO ,19870,0.95,41,1
55064,-37.8434229,145.0578436,15 Grace Street,CAMBERWELL,MELBOURNE ,19912,1.22,no direct trip is available,1
30113,-37.7631,144.993213,45 Gadd Street,NORTHCOTE,MURRINDINDI ,20015,0.36,29,1
83937,-37.85392,144.995012,37 Duke Street,WINDSOR,MAROONDAH ,19957,0.35,no direct trip is available,0
74368,-37.886782,145.027493,5 Chloris Crescent,CAULFIELD,MELTON ,19942,1.33,24,1
56797,-37.851712,145.120175,58 Station Street,BURWOOD,MARIBYRNONG ,19840,2.54,no direct trip is available,0
90549,-37.962247,145.062982,32 Weymar Street,CHELTENHAM,YARRA RANGES ,19866,0.89,40,1
87798,-37.943167,145.016828,50 David Street,HAMPTON,WYNDHAM ,19948,1.34,no direct trip is available,0
43280,-37.719972,145.087713,71 Yallambie Road,MACLEOD,WANGARATTA ,19984,1.06,42,1
75428,-37.898637,145.062522,71 Woornack Road,CARNEGIE,MELBOURNE ,19919,1.03,22,1
33758,-37.6930313,144.975678,13 Churchill Avenue,RESERVOIR,EAST GIPPSLAND ,19961,1.71,30,1
64355,-37.78576,145.26674,37 Binbrook Drive,CROYDON,CARDINIA ,19878,1.63,42,1
47541,-37.727116,145.136993,8 Godalmin Street,ELTHAM,FRANKSTON ,19987,1.79,52,1
92789,-37.99258804,145.0955353,16 Waratah Avenue,MORDIALLOC,PORT PHILLIP ,19864,1.69,45,1
76472,-37.90782166,145.1268616,1/10 Stockdale Avenue,CLAYTON,HINDMARSH ,19915,1.96,31,1
84264,-37.851953,145.005571,64 Pridham Street,PRAHRAN,BOROONDARA ,19946,0.74,14,1
80386,-38.00329971,145.1484222,6 Georgia Place,KEYSBOROUGH,KINGSTON ,19889,4.7,42,1
53847,-37.822467,145.004419,84 Lord Street,RICHMOND,EAST GIPPSLAND ,19906,0.63,8,1
29226,-37.76846,144.9898,105 Arthurton Road,NORTHCOTE,MURRINDINDI ,20016,0.51,28,1
35913,-37.680975,145.032044,19 Smith Avenue,THOMASTOWN,CAMPASPE ,20007,1.57,46,1
23431,-37.647329,144.899642,15 Kircaldy Court,GREENVALE,HORSHAM ,44817,2.78,35,1
27725,-37.580308,144.907488,8 Applewood Way,CRAIGIEBURN,YARRA RANGES ,40221,3.97,41,1
72037,-37.84832764,145.2591553,13 Comrie Court,BAYSWATER,INDIGO ,19870,1.08,41,1
88446,-37.950115,145.027923,12 Nicol Street,HIGHETT,GREATER DANDENONG ,19872,1.24,37,1
52336,-37.82377,145.013245,14 Park Street,RICHMOND,EAST GIPPSLAND ,19906,0.65,8,1
59419,-37.82614136,145.2105713,14 Kulnine Avenue,MITCHAM,PORT PHILLIP ,19901,0.83,32,1
86376,-37.907763,145.00378,22 Willansby Avenue,BRIGHTON,HUME ,19952,0.34,no direct trip is available,0
44339,-37.70065308,145.1205902,150 St Helena Road,BRIAR HILL,TOWONG ,19985,1.15,46,1
58006,-37.822423,145.162219,32 Glen Ebor Avenue,BLACKBURN,GREATER GEELONG ,19898,1.1,26,1
86665,-37.9226092,144.9994298,37A Whyte Street,BRIGHTON,HUME ,19951,0.88,no direct trip is available,0
85161,-37.877489,144.984795,91a Mitford Street,ELWOOD,MORELAND ,19955,0.93,no direct trip is available,0
56551,-37.844184,145.120262,3 Rothsay Avenue,BURWOOD,MARIBYRNONG ,20042,2.78,22,1
90547,-37.9738689,145.0816636,32 Snowdon Drive,CHELTENHAM,YARRA RANGES ,19865,1.7,43,1
78916,-37.952955,145.1395,3 Bertha Street,SPRINGVALE,GREATER BENDIGO ,19913,1.28,36,1
90992,-37.966988,145.066532,74 Centre Dandenong Road,CHELTENHAM,YARRA RANGES ,19866,1.05,40,1
5055,-37.867118,144.836396,22 Bayview Street,ALTONA,BRIMBANK ,19927,0.41,no direct trip is available,0
77969,-37.930869,145.196527,35 Maygrove Way,MULGRAVE,MACEDON RANGES ,19891,4.11,38,1
56296,-37.860291,145.10745,19 Arthur Street,BURWOOD,MARIBYRNONG ,19840,1.54,no direct trip is available,0
9648,-37.8663366,144.7236383,74 Parkvista Drive,TRUGANINA,CENTRAL GOLDFIELDS ,46468,2.13,no direct trip is available,0
25571,-37.605682,144.933847,16 Grinstead Court,CRAIGIEBURN,YARRA RANGES ,40221,0.94,41,1
20715,-37.773708,144.954838,1a Trinity Street,BRUNSWICK,MARIBYRNONG ,19969,0.37,15,1
53199,-37.824295,144.995002,39 Stanley Street,RICHMOND,EAST GIPPSLAND ,19907,0.3,no direct trip is available,1
13682,-37.743241,144.892889,102 Deakin Street,ESSENDON,NILLUMBIK ,20037,2.5,16,1
60024,-37.823324,145.196811,47 Creek Road,MITCHAM,PORT PHILLIP ,19900,0.73,31,1
91798,-37.985043,145.0414129,70 Oak Street,BEAUMARIS,TOWONG ,19865,2.11,43,1
17589,-37.712938,144.91704,675 Pascoe Vale Road,GLENROY,WYNDHAM ,20033,0.68,26,1
78441,-37.925051,145.201166,9 Haverbrack Drive,MULGRAVE,MACEDON RANGES ,19891,4.86,38,1
27156,-37.5915493,144.935794,5 Riversdale Street,CRAIGIEBURN,YARRA RANGES ,40221,1.32,41,1
96123,-37.910847,145.029139,69 Whitmuir Road,MCKINNON,HORSHAM ,19940,0.81,28,1
67883,-37.844536,145.018129,16 Cole Court,TOORAK,MANNINGHAM ,19946,0.79,14,1
2726,-37.821966,144.871699,111 Benbow Street,YARRAVILLE,MITCHELL ,19995,1.58,no direct trip is available,0
48297,-37.80554962,145.0402985,31 Kent Street,KEW,SOUTH GIPPSLAND ,19904,1.8,12,1
31553,-37.758807,144.991108,95 Normanby Avenue,THORNBURY,LATROBE ,20014,0.78,31,1
55358,-37.83436584,145.0716705,24 Woodlands Avenue,CAMBERWELL,MELBOURNE ,19851,0.19,21,1
86172,-37.91197586,144.99617,15 Lindsay Street,BRIGHTON,HUME ,19951,0.35,no direct trip is available,0
52154,-37.810688,144.993966,11 Shelley,RICHMOND,EAST GIPPSLAND ,19977,0.13,15,1
17004,-37.71329,144.943,3 Nita Street,HADFIELD,WYNDHAM ,19962,1.55,28,1
62627,-37.82345963,145.2485046,19 Alvena Crescent,HEATHMONT,HORSHAM ,19871,0.64,37,1
16730,-37.70319748,144.9506378,2 Hilton St,HADFIELD,WYNDHAM ,19961,0.78,30,1
86870,-37.894185,144.991837,52 Cole Street,BRIGHTON,HUME ,19953,1.12,no direct trip is available,0
1799,-37.789994,144.878979,14 Studley Street,MAIDSTONE,BAW BAW ,20023,1.43,15,1
68786,-37.863415,145.044469,125 Finch Street,GLEN IRIS,WHITTLESEA ,19835,1.29,no direct trip is available,1
72651,-37.852187,145.26833,98 Scoresby Road,BAYSWATER,INDIGO ,19870,1.16,41,1
31422,-37.7619519,145.0029976,7 Fenwick Street,THORNBURY,LATROBE ,20015,0.57,29,1
23770,-37.646788,144.89681,7 Hartley Crescent,GREENVALE,HORSHAM ,44817,3.02,35,1
53193,-37.817493,145.007799,39 Murphy Street,RICHMOND,EAST GIPPSLAND ,19906,1.12,8,1
48121,-37.807563,145.031928,22 Queen Street,KEW,SOUTH GIPPSLAND ,19904,1.6,12,1
86303,-37.914715,144.999245,2 Lawrence Street,BRIGHTON,HUME ,19951,0.26,no direct trip is available,0
53888,-37.82407379,145.0114441,9 Jago Street,RICHMOND,EAST GIPPSLAND ,19906,0.52,8,1
35308,-37.720546,145.024505,6 Gisborne Crescent,RESERVOIR,EAST GIPPSLAND ,20010,1.59,40,1
67641,-37.748647,145.361458,69 Britannia Way,LILYDALE,FRANKSTON ,19876,1.43,51,1
12316,-37.722944,144.768325,14 Dunai Walk,DELAHEY,BULOKE ,20001,2.35,31,1
24131,-37.70776749,144.978241,2 Hood Crescent,FAWKNER,MONASH ,19962,1.74,28,1
1119,-37.800343,144.891286,5 Queen Street,FOOTSCRAY,WHITTLESEA ,20024,0.24,13,1
53256,-37.828946,145.011897,40 Parkville Street,BURNLEY,STRATHBOGIE ,19906,0.41,8,1
16551,-37.695686,144.922014,141 View Street,GLENROY,WYNDHAM ,20031,0.55,30,1
79310,-37.959614,145.152267,7 Ann Street,SPRINGVALE,GREATER BENDIGO ,19891,0.99,38,1
10157,-37.783877,144.926097,17 Sturt Street,FLEMINGTON,WHITTLESEA ,20040,0.46,10,1
36864,-37.643594,145.050017,15 Athena Place,EPPING,FRANKSTON ,45795,1.62,54,1
77764,-37.926927,145.197247,24 Andleigh Drive,MULGRAVE,MACEDON RANGES ,19891,4.47,38,1
1291,-37.806297,144.885045,63 Williamstown Road,SEDDON,EAST GIPPSLAND ,20023,0.5,15,1
32860,-37.74757385,145.0014648,5 Adeline Street,PRESTON,BOROONDARA ,20013,0.25,33,1
2470,-37.807062,144.883947,71 Queensville Street,KINGSVILLE,ALPINE ,20023,0.6,15,1
78982,-37.9538002,145.1583557,33 Lightwood Road,SPRINGVALE,GREATER BENDIGO ,19891,0.49,38,1
60062,-37.819322,145.203592,5 Lake Avenue,MITCHAM,PORT PHILLIP ,19901,0.81,32,1
81020,-37.986003,145.222094,211 Foster Street,DANDENONG,CARDINIA ,19888,1.17,46,1
14643,-37.750208,144.908055,6 Banchory Street,ESSENDON,NILLUMBIK ,20037,0.96,16,1
80735,-37.9911356,145.2043425,12 Allen Street,DANDENONG,CARDINIA ,19888,0.49,46,1
15835,-37.739046,144.883718,73 Newman Crescent,NIDDRIE,MANSFIELD ,20036,3.4,19,1
12324,-37.700866,144.760973,14 Lorinda Close,SYDENHAM,HEPBURN ,20000,1.16,34,1
96609,-38.00451279,145.2731781,2 Tara Court,HALLAM,GLEN EIRA ,19885,1.5,50,1
29019,-37.800894,145.00138,399a Johnston Street,ABBOTSFORD,BANYULE ,19975,0.64,18,1
80525,-38.001101,145.160318,8 Peppertree Street,KEYSBOROUGH,KINGSTON ,19889,3.74,42,1
3850,-37.81078,144.885139,74 Bayview Road,YARRAVILLE,MITCHELL ,19996,0.7,no direct trip is available,0
5916,-37.78829,144.863686,93 Ashley Street,BRAYBROOK,HUME ,20022,1.22,17,1
20655,-37.77276993,144.9499817,176 Union Street,BRUNSWICK,MARIBYRNONG ,19969,0.81,15,1
19646,-37.67926,144.888206,20 Forman Street,WESTMEADOWS,LODDON ,20030,2.8,32,1
52408,-37.815371,144.997541,151 Highett Street,RICHMOND,EAST GIPPSLAND ,19978,0.54,14,1
80876,-37.97174454,145.2157745,16 Vizard Street,DANDENONG,CARDINIA ,19888,2.1,46,1
8144,-37.76777649,144.7814026,16 Dunbarrim Avenue,CAIRNLEA,YARRA RANGES ,20003,2.73,26,1
61021,-37.822389,145.222777,1 Maurice Avenue,RINGWOOD,MACEDON RANGES ,19902,0.91,34,1
37481,-37.6260672,145.0310283,5 Bacchus Drive,EPPING,FRANKSTON ,20005,2.93,51,1
27206,-37.603354,144.929435,51 Bridgewater Road,CRAIGIEBURN,YARRA RANGES ,40221,1.24,41,1
12738,-37.7063179,144.7624512,24 Chittenup Bend,SYDENHAM,HEPBURN ,20000,1.18,34,1
58927,-37.82843018,145.184082,37 Diosma Crescent,NUNAWADING,STONNINGTON ,19899,1.19,28,1
15695,-37.743693,144.888012,32 Teague Street,NIDDRIE,MANSFIELD ,20037,2.83,16,1
71310,-37.8577919,145.2367554,22 Roehampton Avenue,WANTIRNA,CENTRAL GOLDFIELDS ,19870,3.29,41,1
86519,-37.90528,145.005708,3 Hillcrest Avenue,BRIGHTON,HUME ,19952,0.28,no direct trip is available,0
88129,-37.93674088,145.0389404,2 Healey Street,MOORABBIN,MANSFIELD ,19937,0.33,34,1
61949,-37.779049,145.253606,4/22 Warranwood Road,WARRANWOOD,MACEDON RANGES ,19878,2.99,42,1
7942,-37.777455,144.796704,8 Esmond Street,ARDEER,SWAN HILL ,20004,2.46,23,1
88434,-37.945338,145.024533,11a Peterson Street,HIGHETT,GREATER DANDENONG ,19872,1.56,37,1
83117,-37.890104,145.252966,24 Coromandel Crescent South,KNOXFIELD,SOUTHERN GRAMPIANS ,19868,3.83,46,1
64229,-37.79438,145.275189,30 Alto Avenue,CROYDON,CARDINIA ,19878,0.49,42,1
50240,-37.765076,145.086093,42 Manningham Road,BULLEEN,MARIBYRNONG ,19935,2.41,34,1
7706,-37.78206253,144.8051605,1/48 Suspension Street,ARDEER,SWAN HILL ,20004,1.79,23,1
35359,-37.712629,145.018248,61 Whitelaw Street,RESERVOIR,EAST GIPPSLAND ,20009,0.93,41,1
1079,-37.8055605,144.8948146,47 Pilgrim Street,SEDDON,EAST GIPPSLAND ,19997,0.39,no direct trip is available,0
26840,-37.592077,144.924141,4 Plymouth Court,CRAIGIEBURN,YARRA RANGES ,40221,2.01,41,1
90653,-37.971518,145.05864,4 Eden Street,CHELTENHAM,YARRA RANGES ,19866,0.65,40,1
511,-37.789363,144.8886053,19-21 Park Street,FOOTSCRAY,WHITTLESEA ,20023,1.42,15,1
71296,-37.859651,145.231722,21 Saxon Avenue,WANTIRNA,CENTRAL GOLDFIELDS ,19871,3.67,37,1
3561,-37.819854,144.890758,45 Sussex Street,YARRAVILLE,MITCHELL ,19996,0.45,no direct trip is available,0
58469,-37.822246,145.173273,10 Candlebark Lane,NUNAWADING,STONNINGTON ,19899,0.23,28,1
73429,-37.866436,145.2815399,29 Pine Crescent,BORONIA,TOWONG ,19869,0.71,44,1
40020,-37.692555,145.052594,20 Lauder Drive,BUNDOORA,WODONGA ,19984,3.43,42,1
31298,-37.757809,145.001461,5 Gooch Street,THORNBURY,LATROBE ,20014,0.4,31,1
26551,-37.610857,144.939394,33 Abercarn Avenue,CRAIGIEBURN,YARRA RANGES ,40221,1.06,41,1
32733,-37.746987,145.006986,4 Osborne Grove,PRESTON,BOROONDARA ,20013,0.62,33,1
49561,-37.806583,145.087417,5 Dunure Court,BALWYN,HOBSONS BAY ,19894,1.98,22,1
5440,-37.780704,144.856176,10 Dodd Street,BRAYBROOK,HUME ,20022,2.15,17,1
49676,-37.804402,145.082282,65 Stroud Street,BALWYN,HOBSONS BAY ,19893,2.24,20,1
3907,-37.817612,144.888009,81 Tarrengower Street,YARRAVILLE,MITCHELL ,19996,0.26,no direct trip is available,0
87147,-37.916031,145.006262,823 Hampton Street,BRIGHTON,HUME ,19951,0.88,no direct trip is available,0
84908,-37.880297,144.980916,36 Shelley Street,ELWOOD,MORELAND ,19955,1.35,no direct trip is available,0
76851,-37.910533,145.126163,42 Stockdale Avenue,CLAYTON,HINDMARSH ,19915,1.65,31,1
63326,-37.799561,145.263154,10 Beaufort Road,CROYDON,CARDINIA ,19878,1.6,42,1
38936,-37.78192,145.039057,5 Sylvan Court,IVANHOE,BASS COAST ,19932,0.78,29,1
74833,-37.899515,145.075471,221 Poath Road,MURRUMBEENA,MOIRA ,19918,0.55,24,1
64617,-37.8018726,145.2739236,5/9-13 Bayswater Road,CROYDON,CARDINIA ,19878,0.93,42,1
8782,-37.882184,144.761848,106 Seabrook Blvd,SEABROOK,MACEDON RANGES ,19924,1.74,no direct trip is available,0
3399,-37.819914,144.891459,33B Sussex Street,YARRAVILLE,MITCHELL ,19996,0.47,no direct trip is available,0
43048,-37.724168,145.10464,277 Yallambie Road,YALLAMBIE,MAROONDAH ,19986,1.78,48,1
91486,-37.987727,145.035633,28 Hardinge Street,BEAUMARIS,TOWONG ,19865,2.67,43,1
6298,-37.793347,144.84252,18 Matthews Street,SUNSHINE,KNOX ,20021,1.0,20,1
96679,-38.012838,145.280428,26 Eleanore Crescent,HALLAM,GLEN EIRA ,19885,1.08,50,1
24670,-37.668791,144.954736,1695 Sydney Road,CAMPBELLFIELD,STRATHBOGIE ,19960,0.77,34,1
62968,-37.830359,145.262398,5 Alkira Court,HEATHMONT,HORSHAM ,19870,1.36,41,1
91204,-37.981519,145.049367,12 Margate Street,BEAUMARIS,TOWONG ,19865,1.39,43,1
16416,-37.703018,144.918428,12 Nelson Street,GLENROY,WYNDHAM ,20032,0.2,28,1
68796,-37.869006,145.03455,13 Johnstone Street,MALVERN,BAW BAW ,19944,0.55,18,1
7628,-37.746208,144.765009,7 Zara Court,ALBANVALE,HEPBURN ,20002,3.09,28,1
43776,-37.716203,145.080575,40 Powley Parade,WATSONIA,MANNINGHAM ,19984,0.65,42,1
6606,-37.777668,144.812474,30 Norwood Street,ALBION,MOIRA ,20004,1.08,23,1
88650,-37.9524916,145.0242048,22 Lawson Parade,HIGHETT,GREATER DANDENONG ,19872,1.62,37,1
86915,-37.906611,144.995157,59 Outer Crescent,BRIGHTON,HUME ,19952,0.68,no direct trip is available,0
70879,-37.881627,145.099363,74 Waverley Road,CHADSTONE,MELTON ,19839,1.11,no direct trip is available,0
8636,-37.754761,144.75255,7 Rose Street,BURNSIDE,MOYNE ,20002,4.32,28,1
52701,-37.825347,145.00235,210 Coppin Street,RICHMOND,EAST GIPPSLAND ,19907,0.48,no direct trip is available,1
47921,-37.805268,145.022716,15 Dunlop Avenue,KEW,SOUTH GIPPSLAND ,19905,1.84,10,1
77935,-37.917376,145.163093,32 Clunies Ross Crescent,MULGRAVE,MACEDON RANGES ,19914,3.17,33,1
66760,-37.793231,145.319539,9 Holmes Road,MOOROOLBARK,WEST WIMMERA ,19877,1.13,46,1
96750,-38.01379013,145.2807007,31 Eleanore Crescent,HALLAM,GLEN EIRA ,19885,1.05,50,1
38782,-37.761613,145.03286,27 Stortford Avenue,IVANHOE,BASS COAST ,19933,1.37,30,1
88513,-37.949902,145.029084,16 Gilarth Street,HIGHETT,GREATER DANDENONG ,19872,1.13,37,1
33721,-37.72881317,145.0016174,12 Stewart Street,RESERVOIR,EAST GIPPSLAND ,20011,0.11,37,1
9056,-37.8819734,144.759206,39 Canonbury Circle,SEABROOK,MACEDON RANGES ,46468,1.7,no direct trip is available,0
70364,-37.860882,145.100479,9 Barrington Drive,ASHWOOD,DAREBIN ,19848,1.69,27,1
86889,-37.893815,144.992618,55 Cole Street,BRIGHTON,HUME ,19953,1.06,no direct trip is available,0
42318,-37.763277,145.058354,5 Eagle Court,EAGLEMONT,MORELAND ,19934,0.39,33,1
16202,-37.708275,144.940415,1/2 Eileen Street,HADFIELD,WYNDHAM ,19961,1.83,30,1
14851,-37.74512,144.901526,88 Hedderwick Street,ESSENDON,NILLUMBIK ,20036,1.72,19,1
80977,-37.976358,145.228019,2/33 Parkview Close,DANDENONG,CARDINIA ,19888,2.21,46,1
3961,-37.822078,144.872677,91 Benbow Street,YARRAVILLE,MITCHELL ,19995,1.51,no direct trip is available,0
74010,-37.86180878,145.2609406,8 Lyell Road,BORONIA,TOWONG ,19869,2.07,44,1
3790,-37.81418,144.889383,7 Avoca Street,YARRAVILLE,MITCHELL ,19996,0.19,no direct trip is available,0
46434,-37.71312714,145.1773987,11 Ashley Court,RESEARCH,MOORABOOL ,19987,2.6,52,1
87869,-37.936945,144.999209,60 Orlando Street,HAMPTON,WYNDHAM ,19949,0.23,no direct trip is available,0
34150,-37.712509,145.01186,2 Carrol Street,RESERVOIR,EAST GIPPSLAND ,20009,0.55,41,1
28992,-37.801115,145.001584,33 Clarke Street,ABBOTSFORD,BANYULE ,19975,0.66,18,1
33058,-37.73762131,145.0065918,63 Beauchamp Street,PRESTON,BOROONDARA ,20012,0.55,35,1
18014,-37.687147,144.916208,1033 Pascoe Vale Road,JACANA,ALPINE ,20030,0.55,32,1
36635,-37.637434,145.032912,1 Jaguar Court,EPPING,FRANKSTON ,20005,1.68,51,1
36577,-37.66924286,144.9877777,8 Lugano Street,LALOR,KINGSTON ,20006,2.62,48,1
73260,-37.855412,145.289933,21 Girdwood Road,BORONIA,TOWONG ,19869,0.74,44,1
84475,-37.873135,144.991417,11 Brunning Street,BALACLAVA,DAREBIN ,19956,0.45,no direct trip is available,0
86896,-37.920257,144.997994,56 Dendy Street,BRIGHTON,HUME ,19951,0.59,no direct trip is available,0
40639,-37.708829,145.058747,42 Moreton Crescent,BUNDOORA,WODONGA ,19983,2.12,39,1
18948,-37.67381668,144.9494019,5 Garner Parade,DALLAS,MOORABOOL ,19960,0.89,34,1
94274,-37.960066,145.082041,10 St Georges Crescent,HEATHERTON,SOUTH GIPPSLAND ,19866,2.52,40,1
28414,-37.796867,144.978094,84 Kerr Street,FITZROY,NILLUMBIK ,19975,1.46,18,1
69249,-37.866192,145.034471,65 Claremont Avenue,MALVERN,BAW BAW ,19944,0.46,18,1
39013,-37.758648,145.03777,74 Oriel Road,IVANHOE,BASS COAST ,19933,1.32,30,1
30639,-37.755921,144.989506,119a Harold Street,THORNBURY,LATROBE ,20014,0.8,31,1
48706,-37.809304,145.028299,71 Denmark Street,KEW,SOUTH GIPPSLAND ,19905,1.47,10,1
73016,-37.86817169,145.291214,16 Daffodil Road,BORONIA,TOWONG ,19869,1.05,44,1
54496,-37.824553,145.022813,40 Evansdale Road,HAWTHORN,YARRA ,19905,0.3,10,1
79338,-37.94104004,145.1646881,709 Princes Hwy,SPRINGVALE,GREATER BENDIGO ,19913,1.36,36,1
67907,-37.848197,145.015971,18 Iona Avenue,TOORAK,MANNINGHAM ,19946,0.34,14,1
72149,-37.837282,145.257014,2 Neal Street,BAYSWATER,INDIGO ,19870,1.1,41,1
23267,-37.743644,144.957748,9 Wellington Street,COBURG,MOONEE VALLEY ,19965,0.51,23,1
86402,-37.915256,145.000802,24 Loller Street,BRIGHTON,HUME ,19951,0.4,no direct trip is available,0
52879,-37.817554,144.997749,28 Hull Street,RICHMOND,EAST GIPPSLAND ,19978,0.63,14,1
65394,-37.808172,145.315757,47 Hillview Drive,KILSYTH,SURF COAST ,19877,2.62,46,1
62814,-37.830039,145.262665,3 Atunga Court,HEATHMONT,HORSHAM ,19870,1.39,41,1
62035,-37.79413,145.250368,5 Abbey Court,RINGWOOD,MACEDON RANGES ,19879,1.99,38,1
21876,-37.746182,144.950716,12 Lascelles Street,COBURG,MOONEE VALLEY ,19965,1.19,23,1
8736,-37.74621636,144.7504757,Lot 62 Samara Road,BURNSIDE,MOYNE ,20001,4.25,31,1
89412,-37.94924,145.005632,28 Abbott Street,SANDRINGHAM,PYRENEES ,19948,0.15,no direct trip is available,0
55796,-37.844707,145.071649,560 Camberwell Road,CAMBERWELL,MELBOURNE ,19850,0.35,23,1
81124,-37.97030258,145.2055817,3 McNab Court,DANDENONG,CARDINIA ,19889,1.51,42,1
35952,-37.68589,145.036345,3 Bridgewater Grove,THOMASTOWN,CAMPASPE ,20007,2.04,46,1
8474,-37.766862,144.776659,4 Gurnung Drive,CAIRNLEA,YARRA RANGES ,20003,3.08,26,1
89096,-37.949272,145.021249,1/307 Bluff Road,SANDRINGHAM,PYRENEES ,19948,1.47,no direct trip is available,0
23646,-37.64855194,144.9020844,42 Aberdeen Avenue,GREENVALE,HORSHAM ,44817,2.53,35,1
9450,-37.852204,144.729562,284 Sayers Road,TRUGANINA,CENTRAL GOLDFIELDS ,46468,2.52,no direct trip is available,0
91716,-37.982453,145.052157,53 Charman Road,BEAUMARIS,TOWONG ,19865,1.14,43,1
21436,-37.756718,144.973384,62 Moreland Road,BRUNSWICK,MARIBYRNONG ,19966,1.05,21,1
3853,-37.813626,144.863709,74 Kidman Street,YARRAVILLE,MITCHELL ,20022,1.6,17,1
77873,-37.924757,145.171761,3 Grosvenor Avenue,MULGRAVE,MACEDON RANGES ,19913,3.19,36,1
92888,-37.994692,145.082444,1a Laburnum Street,PARKDALE,STONNINGTON ,19864,0.57,45,1
26389,-37.585283,144.931487,3 Renfrey Place,CRAIGIEBURN,YARRA RANGES ,40221,2.12,41,1
62455,-37.830905,145.228836,1 Yarang Court,HEATHMONT,HORSHAM ,19871,1.41,37,1
94707,-37.933127,145.048968,12 Tucker Road,BENTLEIGH,HOBSONS BAY ,19937,1.08,34,1
92191,-37.986391,145.069315,29 Como Parade East,MENTONE,WEST WIMMERA ,19865,0.62,43,1
74786,-37.90321732,145.0716705,20 Leura Street,MURRUMBEENA,MOIRA ,19918,1.07,24,1
38176,-37.785623,145.032904,27 Lucerne Crescent,ALPHINGTON,BANYULE ,19931,0.82,28,1
27254,-37.57752228,144.9285126,54 Ardsley Circuit,CRAIGIEBURN,YARRA RANGES ,40221,3.0,41,1
27378,-37.572639,144.918407,6 Fletcher Road,CRAIGIEBURN,YARRA RANGES ,40221,3.92,41,1
9306,-37.859116,144.721536,14 Guilford Court,TRUGANINA,CENTRAL GOLDFIELDS ,46468,2.57,no direct trip is available,0
55806,-37.846202,145.074008,583 Camberwell Road,CAMBERWELL,MELBOURNE ,19850,0.28,23,1
84369,-37.852214,145.005969,79 Bayview Street,PRAHRAN,BOROONDARA ,19946,0.72,14,1
79348,-37.959505,145.156779,74 View Road,SPRINGVALE,GREATER BENDIGO ,19891,0.63,38,1
